Name,Year,Gender,State,Count
Alexi,2003,F,TX,9
Alexya,2003,F,TX,9
Alisia,2003,F,TX,9
Alizabeth,2003,F,TX,9
Alizah,2003,F,TX,9
Allysa,2003,F,TX,9
Amairani,2003,F,TX,9
Ami,2003,F,TX,9
Anaiya,2003,F,TX,9
Analee,2003,F,TX,9
Ansley,2003,F,TX,9
Arelis,2003,F,TX,9
Ariadne,2003,F,TX,9
Arianne,2003,F,TX,9
Ariyanna,2003,F,TX,9
Asya,2003,F,TX,9
Azariah,2003,F,TX,9
Ada,2003,F,TX,8
Adara,2003,F,TX,8
Adison,2003,F,TX,8
Ailani,2003,F,TX,8
Aislynn,2003,F,TX,8
Akasha,2003,F,TX,8
Alecia,2003,F,TX,8
Alesandra,2003,F,TX,8
Alessia,2003,F,TX,8
Alexas,2003,F,TX,8
Alijah,2003,F,TX,8
Alisson,2003,F,TX,8
Allana,2003,F,TX,8
Alli,2003,F,TX,8
Alyse,2003,F,TX,8
Alyzea,2003,F,TX,8
Ambar,2003,F,TX,8
Analysa,2003,F,TX,8
Aneesa,2003,F,TX,8
Anevay,2003,F,TX,8
Angelie,2003,F,TX,8
Angely,2003,F,TX,8
Aniston,2003,F,TX,8
Annabell,2003,F,TX,8
Arial,2003,F,TX,8
Ariela,2003,F,TX,8
Ariyah,2003,F,TX,8
Arlen,2003,F,TX,8
Arriana,2003,F,TX,8
Audriana,2003,F,TX,8
Aundrea,2003,F,TX,8
Aviana,2003,F,TX,8
Aaron,2003,F,TX,7
Abbigale,2003,F,TX,7
Adalee,2003,F,TX,7
Adalia,2003,F,TX,7
Adamary,2003,F,TX,7
Adelaide,2003,F,TX,7
Aerial,2003,F,TX,7
Ahtziri,2003,F,TX,7
Aixa,2003,F,TX,7
Alandra,2003,F,TX,7
Alesia,2003,F,TX,7
Alexes,2003,F,TX,7
Alexie,2003,F,TX,7
Alexxis,2003,F,TX,7
Alexzandra,2003,F,TX,7
Alexzandria,2003,F,TX,7
Aleyah,2003,F,TX,7
Aline,2003,F,TX,7
Aly,2003,F,TX,7
Ameerah,2003,F,TX,7
Analuisa,2003,F,TX,7
Analyssa,2003,F,TX,7
Anay,2003,F,TX,7
Anayah,2003,F,TX,7
Andreya,2003,F,TX,7
Anessa,2003,F,TX,7
Anh,2003,F,TX,7
Aniah,2003,F,TX,7
Anjolie,2003,F,TX,7
Annalee,2003,F,TX,7
Annaliese,2003,F,TX,7
Arionna,2003,F,TX,7
Arrianna,2003,F,TX,7
Aryssa,2003,F,TX,7
Ashanty,2003,F,TX,7
Ashia,2003,F,TX,7
Ashtin,2003,F,TX,7
Asiah,2003,F,TX,7
Autum,2003,F,TX,7
Avigail,2003,F,TX,7
Aysha,2003,F,TX,7
Aaniyah,2003,F,TX,6
Abbigayle,2003,F,TX,6
Abrielle,2003,F,TX,6
Adalyn,2003,F,TX,6
Adele,2003,F,TX,6
Adina,2003,F,TX,6
Adreanna,2003,F,TX,6
Aeryn,2003,F,TX,6
Ailene,2003,F,TX,6
Ajah,2003,F,TX,6
Alayah,2003,F,TX,6
Alazae,2003,F,TX,6
Alea,2003,F,TX,6
Aleigha,2003,F,TX,6
Alejandrina,2003,F,TX,6
Alexy,2003,F,TX,6
Aleyda,2003,F,TX,6
Aleyna,2003,F,TX,6
Alix,2003,F,TX,6
Allysen,2003,F,TX,6
Alyana,2003,F,TX,6
Alyiah,2003,F,TX,6
Alyvia,2003,F,TX,6
Alyzza,2003,F,TX,6
Amairany,2003,F,TX,6
Amaiya,2003,F,TX,6
Amaria,2003,F,TX,6
Ammy,2003,F,TX,6
Amparo,2003,F,TX,6
Anastazia,2003,F,TX,6
Anela,2003,F,TX,6
Anett,2003,F,TX,6
Angelee,2003,F,TX,6
Angelena,2003,F,TX,6
Angeli,2003,F,TX,6
Ania,2003,F,TX,6
Anica,2003,F,TX,6
Annalicia,2003,F,TX,6
Anneth,2003,F,TX,6
Antonella,2003,F,TX,6
Areona,2003,F,TX,6
Ariane,2003,F,TX,6
Aryn,2003,F,TX,6
Audrie,2003,F,TX,6
Aalyah,2003,F,TX,5
Abbi,2003,F,TX,5
Abbygale,2003,F,TX,5
Abeni,2003,F,TX,5
Abigal,2003,F,TX,5
Abilene,2003,F,TX,5
Adaly,2003,F,TX,5
Adelynn,2003,F,TX,5
Ahmari,2003,F,TX,5
Aidyn,2003,F,TX,5
Ailed,2003,F,TX,5
Aime,2003,F,TX,5
Aissa,2003,F,TX,5
Ajia,2003,F,TX,5
Akaysha,2003,F,TX,5
Alanah,2003,F,TX,5
Alanis,2003,F,TX,5
Alasia,2003,F,TX,5
Alaura,2003,F,TX,5
Alaysha,2003,F,TX,5
Alianna,2003,F,TX,5
Alishba,2003,F,TX,5
Alliana,2003,F,TX,5
Alyah,2003,F,TX,5
Alyssandra,2003,F,TX,5
Amalie,2003,F,TX,5
Amayah,2003,F,TX,5
Ambriel,2003,F,TX,5
Ameera,2003,F,TX,5
Ameri,2003,F,TX,5
Ameris,2003,F,TX,5
Aminah,2003,F,TX,5
Amorie,2003,F,TX,5
Amory,2003,F,TX,5
Anagha,2003,F,TX,5
Anaiah,2003,F,TX,5
Analiese,2003,F,TX,5
Anamaria,2003,F,TX,5
Ananda,2003,F,TX,5
Anasofia,2003,F,TX,5
Anavictoria,2003,F,TX,5
Andi,2003,F,TX,5
Angella,2003,F,TX,5
Angellina,2003,F,TX,5
Anisah,2003,F,TX,5
Annah,2003,F,TX,5
Anneliese,2003,F,TX,5
Annet,2003,F,TX,5
Anusha,2003,F,TX,5
Anyah,2003,F,TX,5
Anyiah,2003,F,TX,5
Aracelie,2003,F,TX,5
Ari,2003,F,TX,5
Arieana,2003,F,TX,5
Arieanna,2003,F,TX,5
Arin,2003,F,TX,5
Arista,2003,F,TX,5
Ashante,2003,F,TX,5
Ashlynne,2003,F,TX,5
Asiya,2003,F,TX,5
Aspyn,2003,F,TX,5
Asusena,2003,F,TX,5
Aubriana,2003,F,TX,5
Aubrianna,2003,F,TX,5
Aubry,2003,F,TX,5
Audrianna,2003,F,TX,5
Avalyn,2003,F,TX,5
Avani,2003,F,TX,5
Ayiana,2003,F,TX,5
Aylene,2003,F,TX,5
Ayline,2003,F,TX,5
Aysia,2003,F,TX,5
Ashley,2004,F,TX,1743
Alyssa,2004,F,TX,1353
Abigail,2004,F,TX,1345
Alexis,2004,F,TX,1168
Andrea,2004,F,TX,797
Alexandra,2004,F,TX,651
Avery,2004,F,TX,563
Angelina,2004,F,TX,562
Anna,2004,F,TX,543
Alexa,2004,F,TX,530
Ava,2004,F,TX,504
Angela,2004,F,TX,486
Allison,2004,F,TX,465
Ariana,2004,F,TX,453
Ana,2004,F,TX,434
Amy,2004,F,TX,419
Alondra,2004,F,TX,413
Audrey,2004,F,TX,370
Amanda,2004,F,TX,365
Alejandra,2004,F,TX,362
Amber,2004,F,TX,347
Adriana,2004,F,TX,335
Arianna,2004,F,TX,328
Aaliyah,2004,F,TX,322
Alexia,2004,F,TX,319
Alicia,2004,F,TX,296
Angelica,2004,F,TX,293
Autumn,2004,F,TX,279
Ashlyn,2004,F,TX,259
Alexandria,2004,F,TX,255
Angel,2004,F,TX,216
Ariel,2004,F,TX,213
April,2004,F,TX,198
Anahi,2004,F,TX,177
Addison,2004,F,TX,175
Abby,2004,F,TX,169
Adrianna,2004,F,TX,164
Amelia,2004,F,TX,162
Asia,2004,F,TX,152
Angie,2004,F,TX,149
Aubrey,2004,F,TX,145
Amaya,2004,F,TX,143
America,2004,F,TX,141
Aliyah,2004,F,TX,135
Ashlynn,2004,F,TX,131
Alana,2004,F,TX,120
Allyson,2004,F,TX,120
Ashlee,2004,F,TX,116
Aracely,2004,F,TX,112
Aileen,2004,F,TX,111
Arely,2004,F,TX,108
Araceli,2004,F,TX,107
Allie,2004,F,TX,105
Alessandra,2004,F,TX,102
Alison,2004,F,TX,87
Aniya,2004,F,TX,83
Annette,2004,F,TX,80
Alissa,2004,F,TX,79
Anastasia,2004,F,TX,79
Aurora,2004,F,TX,76
Alayna,2004,F,TX,75
Aylin,2004,F,TX,74
Alexus,2004,F,TX,72
Alma,2004,F,TX,72
Annabelle,2004,F,TX,72
Alina,2004,F,TX,68
Aniyah,2004,F,TX,68
Ainsley,2004,F,TX,67
Amaris,2004,F,TX,66
Alize,2004,F,TX,62
Ashleigh,2004,F,TX,62
Annie,2004,F,TX,61
Alaina,2004,F,TX,60
Amya,2004,F,TX,60
Abril,2004,F,TX,59
Alice,2004,F,TX,58
Amari,2004,F,TX,57
Anaya,2004,F,TX,56
Alisha,2004,F,TX,53
Alyson,2004,F,TX,52
Angelique,2004,F,TX,51
Aimee,2004,F,TX,50
Alanna,2004,F,TX,50
Aliza,2004,F,TX,50
Anissa,2004,F,TX,50
Astrid,2004,F,TX,50
Anika,2004,F,TX,49
Ashly,2004,F,TX,48
Annika,2004,F,TX,47
Arleth,2004,F,TX,47
Ashton,2004,F,TX,47
Alisa,2004,F,TX,45
Aspen,2004,F,TX,43
Ayanna,2004,F,TX,43
Areli,2004,F,TX,41
Athena,2004,F,TX,41
Ayleen,2004,F,TX,41
Arlette,2004,F,TX,40
Aisha,2004,F,TX,39
Aryana,2004,F,TX,39
Aubree,2004,F,TX,39
Averie,2004,F,TX,39
Abbie,2004,F,TX,38
Abbigail,2004,F,TX,38
Alivia,2004,F,TX,38
Ashtyn,2004,F,TX,38
Amara,2004,F,TX,37
Angeles,2004,F,TX,37
Anya,2004,F,TX,37
Anabel,2004,F,TX,36
Ayana,2004,F,TX,35
Abigayle,2004,F,TX,34
Adamaris,2004,F,TX,34
Ariadna,2004,F,TX,34
Aria,2004,F,TX,33
Anastacia,2004,F,TX,32
Anne,2004,F,TX,32
Arielle,2004,F,TX,32
Ashanti,2004,F,TX,32
Adeline,2004,F,TX,31
Ally,2004,F,TX,31
Aliya,2004,F,TX,30
Ann,2004,F,TX,30
Aryanna,2004,F,TX,30
Aleena,2004,F,TX,29
Analisa,2004,F,TX,29
Anette,2004,F,TX,29
Abbey,2004,F,TX,28
Aleah,2004,F,TX,28
Alysa,2004,F,TX,27
Antonia,2004,F,TX,27
Anyssa,2004,F,TX,27
Armani,2004,F,TX,27
Averi,2004,F,TX,27
Addyson,2004,F,TX,26
Aiyana,2004,F,TX,26
Alia,2004,F,TX,26
Alyssia,2004,F,TX,26
Annabel,2004,F,TX,26
Adamari,2004,F,TX,25
Adrienne,2004,F,TX,25
Alex,2004,F,TX,25
Alyza,2004,F,TX,25
Aubrie,2004,F,TX,25
Abrianna,2004,F,TX,24
Ailyn,2004,F,TX,24
Amberly,2004,F,TX,24
Anai,2004,F,TX,24
Angeline,2004,F,TX,24
Abbygail,2004,F,TX,23
Amelie,2004,F,TX,23
Alizae,2004,F,TX,22
Allyssa,2004,F,TX,22
Amethyst,2004,F,TX,22
Amira,2004,F,TX,22
Anabelle,2004,F,TX,22
Arabella,2004,F,TX,22
Arissa,2004,F,TX,22
Aida,2004,F,TX,21
Alexys,2004,F,TX,21
Ali,2004,F,TX,21
Amani,2004,F,TX,21
Anita,2004,F,TX,21
Anjali,2004,F,TX,21
Annabella,2004,F,TX,21
Arden,2004,F,TX,21
Alysha,2004,F,TX,20
Amiya,2004,F,TX,20
Annmarie,2004,F,TX,20
Arlene,2004,F,TX,20
Abygail,2004,F,TX,19
Alena,2004,F,TX,19
Alexsandra,2004,F,TX,19
Alysia,2004,F,TX,19
Amiyah,2004,F,TX,19
Abriana,2004,F,TX,18
Adela,2004,F,TX,18
Alanah,2004,F,TX,18
Alaysia,2004,F,TX,18
Aliana,2004,F,TX,18
Alycia,2004,F,TX,18
Ayla,2004,F,TX,18
Azul,2004,F,TX,18
Abigale,2004,F,TX,17
Aislinn,2004,F,TX,17
Alaya,2004,F,TX,17
Amie,2004,F,TX,17
Anisa,2004,F,TX,17
Annalise,2004,F,TX,17
Anneliese,2004,F,TX,17
Arriana,2004,F,TX,17
Avril,2004,F,TX,17
Abagail,2004,F,TX,16
Adrian,2004,F,TX,16
Alani,2004,F,TX,16
Amalia,2004,F,TX,16
Amirah,2004,F,TX,16
Anabella,2004,F,TX,16
Anahy,2004,F,TX,16
Angelita,2004,F,TX,16
Aniah,2004,F,TX,16
Adison,2004,F,TX,15
Aiyanna,2004,F,TX,15
Alexi,2004,F,TX,15
Alizay,2004,F,TX,15
Amerie,2004,F,TX,15
Amina,2004,F,TX,15
Arlet,2004,F,TX,15
Azaria,2004,F,TX,15
Adelina,2004,F,TX,14
Adia,2004,F,TX,14
Adilene,2004,F,TX,14
Aja,2004,F,TX,14
Alazae,2004,F,TX,14
Alexandrea,2004,F,TX,14
Aliah,2004,F,TX,14
Alianna,2004,F,TX,14
Alliyah,2004,F,TX,14
Alora,2004,F,TX,14
Amyah,2004,F,TX,14
Analicia,2004,F,TX,14
Anayeli,2004,F,TX,14
Andria,2004,F,TX,14
Anisha,2004,F,TX,14
Arly,2004,F,TX,14
Audra,2004,F,TX,14
Audrie,2004,F,TX,14
Azeneth,2004,F,TX,14
Ada,2004,F,TX,13
Addie,2004,F,TX,13
Adrianne,2004,F,TX,13
Alannah,2004,F,TX,13
Amiah,2004,F,TX,13
Anakaren,2004,F,TX,13
Anali,2004,F,TX,13
Ania,2004,F,TX,13
Annamarie,2004,F,TX,13
Annelise,2004,F,TX,13
Annemarie,2004,F,TX,13
Arwen,2004,F,TX,13
Ashlie,2004,F,TX,13
Austin,2004,F,TX,13
Azalea,2004,F,TX,13
Azariah,2004,F,TX,13
Adamary,2004,F,TX,12
Aleida,2004,F,TX,12
Alyna,2004,F,TX,12
Alyse,2004,F,TX,12
Anais,2004,F,TX,12
Analise,2004,F,TX,12
Anel,2004,F,TX,12
Ansley,2004,F,TX,12
Aya,2004,F,TX,12
Ayden,2004,F,TX,12
Aysia,2004,F,TX,12
Aaniyah,2004,F,TX,11
Adelaide,2004,F,TX,11
Aidan,2004,F,TX,11
Alba,2004,F,TX,11
Aleigha,2004,F,TX,11
Aleyda,2004,F,TX,11
Alynna,2004,F,TX,11
Amaria,2004,F,TX,11
Amia,2004,F,TX,11
Analiese,2004,F,TX,11
Andie,2004,F,TX,11
Annalisa,2004,F,TX,11
Ariela,2004,F,TX,11
Ariella,2004,F,TX,11
Austyn,2004,F,TX,11
Abcde,2004,F,TX,10
Abrielle,2004,F,TX,10
Airam,2004,F,TX,10
Aixa,2004,F,TX,10
Alazay,2004,F,TX,10
Aline,2004,F,TX,10
Alisson,2004,F,TX,10
Alyssandra,2004,F,TX,10
Amairany,2004,F,TX,10
Amarie,2004,F,TX,10
Amayah,2004,F,TX,10
Analee,2004,F,TX,10
Angelic,2004,F,TX,10
Annaliese,2004,F,TX,10
Anushka,2004,F,TX,10
Arleen,2004,F,TX,10
Asha,2004,F,TX,10
Atziry,2004,F,TX,10
Avani,2004,F,TX,10
Aviana,2004,F,TX,10
Aysha,2004,F,TX,10
Azucena,2004,F,TX,10
Aaralyn,2004,F,TX,9
Addisyn,2004,F,TX,9
Adyson,2004,F,TX,9
Aerial,2004,F,TX,9
Alanis,2004,F,TX,9
Alexzandria,2004,F,TX,9
Alyah,2004,F,TX,9
Amaiya,2004,F,TX,9
Ambar,2004,F,TX,9
Analy,2004,F,TX,9
Ananya,2004,F,TX,9
Aneth,2004,F,TX,9
Anyah,2004,F,TX,9
Ariyana,2004,F,TX,9
Audrianna,2004,F,TX,9
Azalia,2004,F,TX,9
Aaliya,2004,F,TX,8
Adelaida,2004,F,TX,8
Aditi,2004,F,TX,8
Ahtziri,2004,F,TX,8
Aime,2004,F,TX,8
Alesandra,2004,F,TX,8
Aleyah,2004,F,TX,8
Aleyna,2004,F,TX,8
Alizabeth,2004,F,TX,8
Alizah,2004,F,TX,8
Alli,2004,F,TX,8
Alonna,2004,F,TX,8
Alyanna,2004,F,TX,8
Ambria,2004,F,TX,8
Ammy,2004,F,TX,8
Analia,2004,F,TX,8
Analyssa,2004,F,TX,8
Anamaria,2004,F,TX,8
Anastazia,2004,F,TX,8
Anessa,2004,F,TX,8
Annabell,2004,F,TX,8
Annel,2004,F,TX,8
Ariah,2004,F,TX,8
Arieana,2004,F,TX,8
Arionna,2004,F,TX,8
Ariyah,2004,F,TX,8
Ariyanna,2004,F,TX,8
Arlyn,2004,F,TX,8
Arya,2004,F,TX,8
Aryssa,2004,F,TX,8
Ashanty,2004,F,TX,8
Ashely,2004,F,TX,8
Ashia,2004,F,TX,8
Ashli,2004,F,TX,8
Ashlin,2004,F,TX,8
Ashtin,2004,F,TX,8
Asiah,2004,F,TX,8
Acacia,2004,F,TX,7
Adara,2004,F,TX,7
Adelyn,2004,F,TX,7
Akira,2004,F,TX,7
Alea,2004,F,TX,7
Aleeza,2004,F,TX,7
Alessa,2004,F,TX,7
Alessia,2004,F,TX,7
Alexander,2004,F,TX,7
Allayna,2004,F,TX,7
Alley,2004,F,TX,7
Aly,2004,F,TX,7
Amberlee,2004,F,TX,7
Amiracle,2004,F,TX,7
Amna,2004,F,TX,7
Anabell,2004,F,TX,7
Angelia,2004,F,TX,7
Anh,2004,F,TX,7
Anjelica,2004,F,TX,7
Anusha,2004,F,TX,7
Areanna,2004,F,TX,7
Ari,2004,F,TX,7
Ariadne,2004,F,TX,7
Arial,2004,F,TX,7
Aries,2004,F,TX,7
Arlett,2004,F,TX,7
Audriana,2004,F,TX,7
Ayah,2004,F,TX,7
Ayesha,2004,F,TX,7
Absidy,2004,F,TX,6
Adaly,2004,F,TX,6
Adelia,2004,F,TX,6
Adina,2004,F,TX,6
Adreana,2004,F,TX,6
Ailani,2004,F,TX,6
Ajah,2004,F,TX,6
Alecia,2004,F,TX,6
Aleksandra,2004,F,TX,6
Alesia,2004,F,TX,6
Alexcia,2004,F,TX,6
Alix,2004,F,TX,6
Allana,2004,F,TX,6
Allissa,2004,F,TX,6
Allysa,2004,F,TX,6
Amaia,2004,F,TX,6
Amal,2004,F,TX,6
Amaree,2004,F,TX,6
Amariah,2004,F,TX,6
Amarissa,2004,F,TX,6
Amely,2004,F,TX,6
Ami,2004,F,TX,6
Amor,2004,F,TX,6
Amyra,2004,F,TX,6
Anaiah,2004,F,TX,6
Anay,2004,F,TX,6
Anayah,2004,F,TX,6
Aneliz,2004,F,TX,6
Angelyn,2004,F,TX,6
Angelyna,2004,F,TX,6
Ani,2004,F,TX,6
Annali,2004,F,TX,6
Annalicia,2004,F,TX,6
Anneth,2004,F,TX,6
Antoinette,2004,F,TX,6
Antonella,2004,F,TX,6
Anyia,2004,F,TX,6
Aranza,2004,F,TX,6
Arelis,2004,F,TX,6
Aryn,2004,F,TX,6
Athziry,2004,F,TX,6
Aundrea,2004,F,TX,6
Avianna,2004,F,TX,6
Abbi,2004,F,TX,5
Abbigale,2004,F,TX,5
Abbygale,2004,F,TX,5
Abigael,2004,F,TX,5
Abilene,2004,F,TX,5
Abriel,2004,F,TX,5
Adali,2004,F,TX,5
Adalyn,2004,F,TX,5
Adele,2004,F,TX,5
Adelle,2004,F,TX,5
Aden,2004,F,TX,5
Adisyn,2004,F,TX,5
Adrielle,2004,F,TX,5
Adryanna,2004,F,TX,5
Aiden,2004,F,TX,5
Aidyn,2004,F,TX,5
Ailene,2004,F,TX,5
Aislyn,2004,F,TX,5
Akasha,2004,F,TX,5
Alaiza,2004,F,TX,5
Alayla,2004,F,TX,5
Alden,2004,F,TX,5
Aleesha,2004,F,TX,5
Alexsis,2004,F,TX,5
Alexya,2004,F,TX,5
Alexzandra,2004,F,TX,5
Aleya,2004,F,TX,5
Alezay,2004,F,TX,5
Alijah,2004,F,TX,5
Alise,2004,F,TX,5
Alisia,2004,F,TX,5
Alisyn,2004,F,TX,5
Allee,2004,F,TX,5
Allyn,2004,F,TX,5
Alyana,2004,F,TX,5
Alyvia,2004,F,TX,5
Alyzae,2004,F,TX,5
Amada,2004,F,TX,5
Amberlyn,2004,F,TX,5
Ameera,2004,F,TX,5
Ameerah,2004,F,TX,5
Amorette,2004,F,TX,5
Anacamila,2004,F,TX,5
Anaid,2004,F,TX,5
Anaiya,2004,F,TX,5
Anapaula,2004,F,TX,5
Andi,2004,F,TX,5
Aneesa,2004,F,TX,5
Angelee,2004,F,TX,5
Angeleena,2004,F,TX,5
Angelena,2004,F,TX,5
Angelene,2004,F,TX,5
Angelie,2004,F,TX,5
Angelika,2004,F,TX,5
Anijah,2004,F,TX,5
Anique,2004,F,TX,5
Aniston,2004,F,TX,5
Annissa,2004,F,TX,5
Anoushka,2004,F,TX,5
Anysia,2004,F,TX,5
Aracelli,2004,F,TX,5
Argentina,2004,F,TX,5
Arianah,2004,F,TX,5
Arika,2004,F,TX,5
Arisbeth,2004,F,TX,5
Arlen,2004,F,TX,5
Arrianna,2004,F,TX,5
Asheley,2004,F,TX,5
Ashlynne,2004,F,TX,5
Aubri,2004,F,TX,5
Aubry,2004,F,TX,5
Audree,2004,F,TX,5
Audry,2004,F,TX,5
Autum,2004,F,TX,5
Avalon,2004,F,TX,5
Avari,2004,F,TX,5
Avary,2004,F,TX,5
Avree,2004,F,TX,5
Ayianna,2004,F,TX,5
Aylen,2004,F,TX,5
Ashley,2005,F,TX,1587
Abigail,2005,F,TX,1424
Alyssa,2005,F,TX,1209
Alexis,2005,F,TX,1058
Ava,2005,F,TX,832
Andrea,2005,F,TX,817
Alexa,2005,F,TX,614
Alexandra,2005,F,TX,601
Angelina,2005,F,TX,585
Avery,2005,F,TX,569
Alondra,2005,F,TX,533
Anna,2005,F,TX,530
Angela,2005,F,TX,458
Ariana,2005,F,TX,445
Amy,2005,F,TX,434
Ana,2005,F,TX,431
Allison,2005,F,TX,407
Audrey,2005,F,TX,387
Amanda,2005,F,TX,364
Arianna,2005,F,TX,356
Adriana,2005,F,TX,329
Alejandra,2005,F,TX,318
Aaliyah,2005,F,TX,307
Amber,2005,F,TX,298
Addison,2005,F,TX,283
Alicia,2005,F,TX,278
Angelica,2005,F,TX,273
Alexia,2005,F,TX,255
Alexandria,2005,F,TX,245
Ashlyn,2005,F,TX,233
Autumn,2005,F,TX,222
Ariel,2005,F,TX,204
Anahi,2005,F,TX,203
Aubrey,2005,F,TX,202
Angel,2005,F,TX,197
America,2005,F,TX,180
April,2005,F,TX,160
Amelia,2005,F,TX,156
Aliyah,2005,F,TX,153
Angie,2005,F,TX,153
Abby,2005,F,TX,144
Alana,2005,F,TX,143
Allyson,2005,F,TX,134
Amaya,2005,F,TX,131
Adrianna,2005,F,TX,130
Aniyah,2005,F,TX,120
Alessandra,2005,F,TX,119
Ashlynn,2005,F,TX,116
Allie,2005,F,TX,114
Aracely,2005,F,TX,113
Aileen,2005,F,TX,111
Arely,2005,F,TX,104
Araceli,2005,F,TX,101
Asia,2005,F,TX,101
Aylin,2005,F,TX,101
Aniya,2005,F,TX,100
Ashlee,2005,F,TX,98
Annabelle,2005,F,TX,92
Alison,2005,F,TX,89
Anastasia,2005,F,TX,84
Alayna,2005,F,TX,79
Alize,2005,F,TX,79
Arleth,2005,F,TX,79
Abril,2005,F,TX,76
Annie,2005,F,TX,76
Alina,2005,F,TX,74
Alissa,2005,F,TX,74
Alma,2005,F,TX,72
Ainsley,2005,F,TX,68
Alyson,2005,F,TX,68
Ashly,2005,F,TX,68
Anaya,2005,F,TX,67
Alaina,2005,F,TX,66
Aurora,2005,F,TX,66
Alice,2005,F,TX,60
Annette,2005,F,TX,59
Alexus,2005,F,TX,58
Amaris,2005,F,TX,58
Amari,2005,F,TX,57
Annika,2005,F,TX,55
Arlene,2005,F,TX,55
Ayanna,2005,F,TX,52
Anika,2005,F,TX,49
Aryana,2005,F,TX,48
Aubree,2005,F,TX,47
Aimee,2005,F,TX,45
Amya,2005,F,TX,45
Angelique,2005,F,TX,45
Anya,2005,F,TX,45
Athena,2005,F,TX,45
Ayleen,2005,F,TX,45
Aliza,2005,F,TX,44
Areli,2005,F,TX,44
Ashton,2005,F,TX,43
Adamaris,2005,F,TX,42
Anissa,2005,F,TX,42
Aryanna,2005,F,TX,41
Astrid,2005,F,TX,41
Adamari,2005,F,TX,40
Alanna,2005,F,TX,40
Alisha,2005,F,TX,40
Amerie,2005,F,TX,40
Alisa,2005,F,TX,39
Analisa,2005,F,TX,39
Abbey,2005,F,TX,38
Amelie,2005,F,TX,38
Aspen,2005,F,TX,38
Abbie,2005,F,TX,37
Ann,2005,F,TX,37
Arielle,2005,F,TX,37
Aubrie,2005,F,TX,37
Aida,2005,F,TX,36
Anabelle,2005,F,TX,35
Arabella,2005,F,TX,35
Alysa,2005,F,TX,34
Anne,2005,F,TX,34
Averi,2005,F,TX,34
Abbigail,2005,F,TX,33
Amira,2005,F,TX,33
Anabel,2005,F,TX,33
Angeles,2005,F,TX,33
Addyson,2005,F,TX,32
Aliana,2005,F,TX,32
Angeline,2005,F,TX,32
Ariadna,2005,F,TX,32
Arissa,2005,F,TX,32
Alena,2005,F,TX,31
Aliya,2005,F,TX,31
Adeline,2005,F,TX,30
Amiyah,2005,F,TX,30
Arlette,2005,F,TX,30
Ayana,2005,F,TX,30
Ayla,2005,F,TX,30
Adela,2005,F,TX,29
Ailyn,2005,F,TX,29
Anais,2005,F,TX,29
Anneliese,2005,F,TX,29
Averie,2005,F,TX,29
Ashanti,2005,F,TX,28
Ashtyn,2005,F,TX,28
Addisyn,2005,F,TX,27
Ally,2005,F,TX,27
Ariah,2005,F,TX,27
Ashleigh,2005,F,TX,27
Adrienne,2005,F,TX,26
Alivia,2005,F,TX,26
Annalise,2005,F,TX,26
Adelina,2005,F,TX,25
Amiya,2005,F,TX,25
Annalisa,2005,F,TX,25
Anyssa,2005,F,TX,25
Ada,2005,F,TX,24
Aliah,2005,F,TX,24
Allyssa,2005,F,TX,24
Anabella,2005,F,TX,24
Annabella,2005,F,TX,24
Alani,2005,F,TX,23
Alia,2005,F,TX,23
Analise,2005,F,TX,23
Anastacia,2005,F,TX,23
Anisa,2005,F,TX,23
Annabel,2005,F,TX,23
Aiyana,2005,F,TX,22
Ali,2005,F,TX,22
Anai,2005,F,TX,22
Antonia,2005,F,TX,22
Aria,2005,F,TX,22
Armani,2005,F,TX,22
Abagail,2005,F,TX,21
Abigayle,2005,F,TX,21
Abrianna,2005,F,TX,21
Addie,2005,F,TX,21
Aisha,2005,F,TX,21
Ayden,2005,F,TX,21
Abigale,2005,F,TX,20
Aleena,2005,F,TX,20
Amani,2005,F,TX,20
Amie,2005,F,TX,20
Angelita,2005,F,TX,20
Abbygail,2005,F,TX,19
Adilene,2005,F,TX,19
Adrian,2005,F,TX,19
Aleah,2005,F,TX,19
Aleida,2005,F,TX,19
Alysha,2005,F,TX,19
Amara,2005,F,TX,19
Amarie,2005,F,TX,19
Akira,2005,F,TX,18
Alexandrea,2005,F,TX,18
Alexys,2005,F,TX,18
Azariah,2005,F,TX,18
Azul,2005,F,TX,18
Alyna,2005,F,TX,17
Alyza,2005,F,TX,17
Anette,2005,F,TX,17
Angelika,2005,F,TX,17
Annelise,2005,F,TX,17
Ansley,2005,F,TX,17
Abcde,2005,F,TX,16
Abygail,2005,F,TX,16
Aiden,2005,F,TX,16
Ailani,2005,F,TX,16
Alex,2005,F,TX,16
Alliyah,2005,F,TX,16
Alora,2005,F,TX,16
Alysia,2005,F,TX,16
Alyssia,2005,F,TX,16
Anali,2005,F,TX,16
Analicia,2005,F,TX,16
Aniah,2005,F,TX,16
Annaliese,2005,F,TX,16
Annmarie,2005,F,TX,16
Arwen,2005,F,TX,16
Aysia,2005,F,TX,16
Azalea,2005,F,TX,16
Azaria,2005,F,TX,16
Abriana,2005,F,TX,15
Adelaide,2005,F,TX,15
Adyson,2005,F,TX,15
Alycia,2005,F,TX,15
Amalia,2005,F,TX,15
Amiah,2005,F,TX,15
Analy,2005,F,TX,15
Audra,2005,F,TX,15
Aaralyn,2005,F,TX,14
